1|KS A 0516|소용돌이 유량계에 의한 유량 측정 방법 (폐지)|2003-12-11|2003-1571||김세진|
4996|KS D 7201|용접용 강와이어의 감기모양 감기치수 및 무게 (폐지)|2010-12-30|2010-0713|기계융합산업표준과|양동학|
4997|KS D 8545|수지 플럭스 코어 무연 연납|2018-12-17|2018-0508|기계융합산업표준과|양동학|
4998|KS D 8546|무연 연납 ― 화학 조성과 형상|2018-12-17|2018-0508|기계융합산업표준과|양동학|
4999|KS D ISO4200|용접 및 이음매 없는 플레인엔드 강관 - 치수 및 단위 길이당 중량표|2021-01-26|2021-0016|기계융합산업표준과|양동학|
5000|KS D ISO5182|저항용접 — 전극과 보조 장비용 재료|2021-03-16|2021-0053|기계융합산업표준과|양동학|
5001|KS D ISO5187|용접과 관련 공정 ─ 솔더 및 브레이징용 충전금속을 이용한 조립체 ─ 기계적 시험 방법|2018-10-31|2018-0402|기계융합산업표준과|양동학|
5002|KS D ISO9453|연납 합금 — 화학 조성과 형태|2021-01-26|2021-0016|기계융합산업표준과|양동학|
5003|KS E 7005|구멍탄용 난로 (폐지)|2013-10-28|2013-0573|기계융합산업표준과|윤승환|
5004|KS E ISO7194-1|폐도관에서의 유체 흐름 측정-유속계 또는 피토 튜브를 이용한 원형도관에서 소용돌이 혹은 비대칭 흐름 조건에 있는 흐름측정의 속도-면적 방법|2018-12-17|2018-0508|기계융합산업표준과|윤승환|
5005|KS F ISOTR9953|토공기계- 저속 주행장비에 대한 경고장치-초음파 및 기타시스템 (폐지)|2014-12-29|2014-0945|기계융합산업표준과|윤종식|
5006|KS I ISO16144|유압 유체 동력 ― 액체 자동 입자 계수기 보정 ― 표준 참조물질 SRM 2806의 검증 절차|2019-12-13|2019-0466|기계융합산업표준과|이경희|
5007|KS I ISO27407|유압 유체 동력 ― 유압 필터의 성능 특성의 표시|2019-12-13|2019-0466|기계융합산업표준과|이경희|
5008|KS B ISO5131|농림업용 트랙터 — 운전석 소음 측정 — 측정방법|2021-11-04|2021-0510|기계융합산업표준과|정현우|
5009|KS B ISO7216|농림업용 트랙터 — 주행중 소음 측정방법|2021-11-04|2021-0510|기계융합산업표준과|정현우|
5010|KS I ISO8201|경보 시스템 — 비상대피 가청 신호 — 요구사항|2020-12-28|2020-0544|기계융합산업표준과|김민우|
5011|KS I ISOTR10686|유압 유체 동력 ― 유압 시스템의 청정성을 시스템 구성 부품 및 유압 유체의 청정성과 관련시키는 방법|2019-12-13|2019-0466|기계융합산업표준과|이경희|
5012|KS I ISOTR15640|유압 유체 동력 오염 관리 ― 유압 필터의 선택 및 사용에 관한 일반 원리와 지침|2019-12-13|2019-0466|기계융합산업표준과|이경희|
5013|KS K 0015|제직 — 용어|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5014|KS K 0016|제직기 — 용어|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5015|KS K 0018|염색가공기 — 용어|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5016|KS B ISO9947|섬유기계 및 부속품 — 투포원 연사기 — 용어|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5017|KS K 9320|면방 트래블러|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5018|KS L 6503|연삭 숫돌의 시험방법|2017-12-26|2017-0623|기계융합산업표준과|김민우|
5019|KS L 6517-1|연삭 숫돌 ― 치수 ― 제1부：센터지지 원통 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5020|KS L 6517-10|연삭 숫돌 ― 치수 ― 제10부：호닝 가공용 및 수퍼피니싱용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5021|KS L 6517-11|연삭 숫돌 ― 치수 ― 제11부：핸드 피니싱 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5022|KS L 6517-12|연삭 숫돌 ― 치수 ― 제12부：스트레이트 그라인더에서의 마디 제거 및 주물면 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5023|KS L 6517-13|연삭 숫돌 ― 치수 ― 제13부：버티컬 그라인더에서의 마디 제거 및 주물면 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5024|KS L 6517-14|연삭 숫돌 ― 치수 ― 제14부：앵글 그라인더에서의 마디 제거, 주물면 연삭 및 흠 제거 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5025|KS L 6517-15|연삭 숫돌 ― 치수 ― 제15부：절단기 또는 스윙 그라인더에서의 절단용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5026|KS L 6517-16|연삭 숫돌 ― 치수 ― 제16부：앵글 그라인더에서의 절단용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5027|KS L 6517-2|연삭 숫돌 ― 치수 ― 제2부：센터리스 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5028|KS L 6517-3|연삭 숫돌 ― 치수 ― 제3부：내면 원통 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5029|KS L 6517-4|연삭 숫돌 ― 치수 ― 제4부：횡축 평면 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5030|KS L 6517-5|연삭 숫돌 ― 치수 ― 제5부：입축 평면 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5031|KS L 6517-6|연삭 숫돌 ― 치수 ― 제6부：공구용 및 공구용실 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5032|KS L 6517-7|연삭 숫돌 ― 치수 ― 제7부：오프 핸드 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5033|KS L 6517-8|연삭 숫돌 ― 치수 ― 제8부：마디 제거 및 흠 제거용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5034|KS L 6517-9|연삭 숫돌 ― 치수 ― 제9부：고압 연삭용 연삭 숫돌 (폐지)|2014-12-16|2014-0843|기계융합산업표준과|김민우|
5035|KS B ISO1081|벨트 구동 ― V 벨트와 V 리브 벨트 및 이와 상응한 홈이 파진 폴리 ― 용어|2018-06-25|2018-0171|기계융합산업표준과|양동학|
5036|KS B ISO1120|컨베이어 벨트 ― 기계적 고정 강도 측정 ― 정적 시험 방법|2018-06-25|2018-0171|기계융합산업표준과|양동학|
5037|KS B ISO22|벨트 구동 ― 편평한 전동 벨트와 상응하는 폴리 ― 치수와 편차|2018-06-25|2018-0171|기계융합산업표준과|양동학|
5038|KS M ISO649-1|시험실용 유리 기구 — 일반 용도의 비중계 —제1부: 시방|2022-08-16|2022-0229|기계융합산업표준과|윤승환|
5039|KS B ISO703|컨베이어 벨트 - 트로프성 - 폭 방향 유연 특성과 시험 방법|2018-06-25|2018-0171|기계융합산업표준과|양동학|
5040|KS Q ISO21748|측정불확도 평가에서 반복성, 재현성, 진도 추정값 사용에 관한 가이던스|2018-12-17|2018-0508|기계융합산업표준과|김낙현|
5041|KS Q ISO21749|측정학적 응용에 관한 측정불확도 ─ 반복측정과 지분실험|2020-12-24|2020-0525|기계융합산업표준과|김낙현|
5042|KS Q ISO22971|측정 방법과 결과의 정밀 정확도(정확도와 정밀도) - ISO 5725-2:1994를 사용해 시험소간 반복정밀도와 재현정밀도 결과를 계획, 구현, 통계적 분석하는 실무 지침|2017-05-15|2017-0121|기계융합산업표준과|김낙현|
5043|KS R 3022|산업차량 및 건설차량용 림의 윤곽|2022-08-10|2022-0218|기계융합산업표준과|정지훈|
5044|KS R 6003-1|토공기계 - 덤프 트럭 - 제 1 부 : 용어 및 시방항목 (폐지)|2005-11-14|2005-0748|기계융합산업표준과|양승배|
5045|KS R 6006-1|토공기계 - 스크레이퍼 제1부 : 용어 및 시방항목 (폐지)|2005-11-14|2005-0748|기계융합산업표준과|양승배|
5046|KS X ISO29002-6|산업자동화시스템 및 통합 - 특성데이터의 교환 - 제6부: 개념 사전 용어 참조 모델|2020-12-22|2020-0516|전기전자정보표준과|정진우|
5047|KS B 5000|명령어 기반 전자식 가스미터 통신 관련 물리적 구조 및 프로토콜|2021-09-03|2021-0303|기계융합산업표준과|윤승환|
5048|KS _ B_NEW_2015_0089|전자식 수도미터 수명 시험 방법|2022-08-16|2022-0229|기계융합산업표준과|윤승환|
5049|KS B ISO13579-1|공업로와 관련 처리장비 ─ 에너지평형 측정과 효율계산 방법 ─ 제1부: 일반적인 방법론|2021-09-15|2021-0349|기계융합산업표준과|정지훈|
5050|KS B ISO13579-2|공업로와 관련 처리장비 ─ 에너지 평형 측정과 효율 계산 방법 ─ 제2부: 강재용 재가열로|2021-09-15|2021-0349|기계융합산업표준과|정지훈|
5051|KS B ISO13579-3|공업로와 관련 처리장비 ─ 에너지 평형 측정과 효율 계산 방법 ─ 제3부: 배치식 알루미늄 용해로|2021-09-15|2021-0349|기계융합산업표준과|정지훈|
5052|KS B ISO13579-4|공업로와 관련 처리장비 ─ 에너지 평형 측정과 효율 계산 방법 ─ 제4부: 열처리로|2021-09-15|2021-0349|기계융합산업표준과|정지훈|
5053|KS B 8911|가정용 열병합 발전기의 왕복형 내연 가스 엔진 ─ 출력 및 가스 소비율 시험방법|2021-09-15|2021-0349|기계융합산업표준과|정지훈|
5054|KS B ISO12482|크레인 — 크레인 설계 가동 주기의 모니터링|2021-12-24|2021-0631|기계융합산업표준과|강민구|
5055|KS B ISO11662-2|이동식 크레인 — 성능의 실험적 결정 — 제2부: 정하중 상태의 구조적 능력|2021-12-24|2021-0631|기계융합산업표준과|강민구|
5056|KS B ISO16715|크레인 ― 수신호|2021-09-13|2021-0335|기계융합산업표준과|강민구|
5057|KS B ISO17440|크레인 — 일반설계 — 단조강 훅의 한계 상태와 능력 검증|2021-12-24|2021-0631|기계융합산업표준과|강민구|
5058|KS B 7306|서비스 로봇을 위한 시스템 레벨에서의 얼굴인식 성능평가방법|2021-11-26|2021-0548|기계융합산업표준과|강민구|
5059|KS B ISO21940-13|기계적 진동 ㅡ 회전체 평형잡기 ㅡ 제13부: 중대형 회전체의 현장 평형잡기를 위한 기준과 안전 조치|2021-08-31|2021-0299|기계융합산업표준과|김민우|
5060|KS B ISO21940-31|기계적 진동 ㅡ 회전체 평형잡기 ㅡ 제31부: 불평형에 대한 기계의 취약성과 민감도|2021-08-31|2021-0299|기계융합산업표준과|김민우|
5061|KS B ISO16063-16|진동과 충격 변환기의 교정 방법 ㅡ 제16부: 지구 중력을 이용한 교정|2021-08-31|2021-0299|기계융합산업표준과|김민우|
5062|KS B ISO15547-1|석유, 석유 화학 및 천연가스 산업 — 판형 열교환기 — 제1부: 플레이트-프레임 열교환기|2021-10-12|2021-0451|기계융합산업표준과|강민구|
5063|KS B ISO15547-2|석유, 석유 화학 및 천연가스 산업 — 판형 열교환기 — 제2부: 알루미늄 용접 플레이트-핀 열교환기|2021-10-12|2021-0451|기계융합산업표준과|강민구|
5064|KS B ISO22975-3|태양 에너지 ― 태양열집열기 구성품 및 재질 ― 제3부: 흡수기 표면 내구성|2021-09-29|2021-0424|바이오화학서비스표준과|채송화|
5065|KS B ISO15012-2|용접 및 관련 공정에서의 안전과 보건 — 공기 여과 장비에 대한 검사 및 표시 — 제2부: 포집 후드 및 노즐의 최소 풍량 측정|2021-08-30|2021-0294|기계융합산업표준과|양동학|
5066|KS B ISO26304|용접 재료 — 고장력 강용 서브머지드 아크 용접용 와이어와 와이어 및 플럭스 조합 — 분류|2021-08-30|2021-0294|기계융합산업표준과|양동학|
5067|KS B ISOTR17671-5|용접 — 금속재료의 용접에 대한 추천 — 제5부: 클래드강의 용접|2021-08-30|2021-0294|기계융합산업표준과|양동학|
5068|KS _ B_NEW_2015_1973|제품의 형상 명세(GPS) — 쐐기 — 제1부: 각도와 기울기의 시리즈|2021-12-15|2021-0593|기계융합산업표준과|김민우|
5069|KS _ B_NEW_2015_1974|제품의 형상 명세(GPS) — 쐐기 — 제2부: 치수와 공차|2021-12-15|2021-0593|기계융합산업표준과|김민우|
5070|KS B ISO12100|기계안전 — 설계 일반원칙 — 위험성평가와 위험성감소|2021-09-03|2021-0306|기계융합산업표준과|양동학|
5071|KS B ISO13857|기계안전 — 인체의 상지와 하지의 위험요인영역 접근을 방지하기 위한 안전거리|2021-09-03|2021-0306|기계융합산업표준과|양동학|
5072|KS B ISO14955-1|공작기계 — 공작기계 환경 영향 평가 — 제1부: 에너지 효율적 공작기계의 설계 방법론|2019-12-30|2019-0555|기계융합산업표준과|정지훈|
5073|KS B 8912|내연 가스엔진을 이용한 가정용 열병합 발전기 ─ 성능 시험방법|2021-09-15|2021-0349|기계융합산업표준과|정지훈|
5074|KS B 4500|신축관 이음|2021-09-03|2021-0306|기계융합산업표준과|양동학|
5075|KS B ISO23551-5|가스 버너 및 가스 연소 기기에 관한 안전 및 제어장치 ─ 특정 요구사항 ─ 제5부: 수동 가스 밸브|2021-09-15|2021-0349|기계융합산업표준과|정지훈|
5076|KS B ISO23551-6|가스 버너 및 가스 연소 기기에 대한 안전 및 제어장치 ─ 특정 요구사항 ─ 제6부: 열전식 불꽃 감시 제어장치|2021-09-15|2021-0349|기계융합산업표준과|정지훈|
5077|KS B 6598|이동식 크레인 — 작업 데이터 기록장치|2017-02-20|2017-0039|기계융합산업표준과|강민구|
5078|KS B 6599|이동식 크레인 — 소음도 측정방법|2017-02-20|2017-0039|기계융합산업표준과|강민구|
5079|KS B ISO11363-1|가스 실린더 — 가스 실린더 밸브 연결용 17E와 25E 테이퍼 나사 — 제1부: 제원|2021-08-17|2021-0250|기계융합산업표준과|정지훈|
5080|KS B ISO12209|가스 실린더 – 호흡용 압축 공기 가스 실린더 밸브의 출구 접속부|2021-08-10|2021-0233|기계융합산업표준과|정지훈|
5081|KS B ISO2296|정밀급 및 거친급 금속 슬리팅 톱날 — 미터법 시리즈|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5082|KS B ISO15601|망치 — 강재 망치 헤드에 관한 기술 명세 — 시험 절차|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5083|KS B 3206|드릴용 지그 부시 및 부속품 — 치수|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5084|KS B 4128|프레스 금형용 둥근 펀치 가이드|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5085|KS B ISO3691-2|산업용 트럭 — 안전 요구사항 및 검증 — 제2부: 자주식 신축형 리치 트럭|2021-08-27|2021-0280|기계융합산업표준과|강민구|
5086|KS B ISO11111-1|섬유기계 — 안전 요구사항 — 제1부: 일반 요구사항|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5087|KS B ISO12912|원형편기 — 용어|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5088|KS B ISO18599|섬유기계 및 부속품 — 워터 제트 결속용 스트립|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5089|KS B ISO18600|섬유기계 및 부속품 — 웹 롤러 카드 — 용어 및 정의|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5090|KS B ISO21485|섬유기계 — 면 방적용 연조기 — 용어 및 구성원칙|2021-08-27|2021-0280|기계융합산업표준과|정지훈|
5091|KS _ B_NEW_2016_2007|석유 및 천연 가스 산업 — 유정용 배관으로 사용하는 알루미늄 합금 파이프|2022-08-10|2022-0220|기계융합산업표준과|강민구|
5092|KS _ B_NEW_2016_2008|석유 및 천연 가스 산업 — 완성 유체 및 재료 — 제6부: 동적 조건에서 완성 유체의 누설 측정 절차|2022-08-10|2022-0220|기계융합산업표준과|강민구|
5093|KS _ B_NEW_2016_2010|석유, 석유 화학 및 천연 가스 산업 - 강재 저장 탱크의 내부 코팅 및 라이닝|2022-08-10|2022-0220|기계융합산업표준과|강민구|
5094|KS _ B_NEW_2016_2011|석유 및 천연 가스 산업 — 알루미늄 합금 시추관 나사 연결 게이지|2022-08-10|2022-0220|기계융합산업표준과|강민구|
5095|KS _ B_NEW_2016_2012|석유 및 천연 가스 산업 - 설계에 영향을 미치는 LNG의 특성과 재료 선택|2022-08-10|2022-0220|기계융합산업표준과|강민구|
5096|KS B ISO10987|토공기계 — 지속가능성 — 용어, 지속가능성 계수 및 보고|2021-08-27|2021-0280|기계융합산업표준과|정현우|
5097|KS B ISO3807|가스 실린더 - 아세틸렌 실린더 - 기본 요구사항 및 형식 시험|2021-08-10|2021-0233|기계융합산업표준과|정지훈|
5098|KS B ISO9809-4|가스 실린더 — 재충전용 이음매 없는 강재 가스 실린더 — 설계, 제조 및 시험 — 제4부: 인장강도 1 100 MPa 미만의 스테인리스 강재 실린더|2021-08-17|2021-0250|기계융합산업표준과|정지훈|
5099|KS B ISO18646-1|로봇 — 서비스 로봇의 성능 기준 및 관련 시험방법 — 제1부 : 바퀴형 로봇의 이동능력|2017-02-28|2017-0045|기계융합산업표준과|강민구|
5100|KS B 7307|로봇 및 로봇장치 — 이동 로봇 — 용어 (폐지)|2019-05-21|2019-0087|기계융합산업표준과|강민구|
5101|KS B ISOTS15066|로봇 및 로봇 장치 - 협동로봇|2017-02-28|2017-0045|기계융합산업표준과|강민구|
5102|KS B ISO10360-9|제품의 형상 명세(GPS) — 좌표 측정기(CMM)의 인수 시험과 재검증 시험 — 제9부: 다중 프로빙 시스템을 이용한 좌표 측정기|2017-01-10|2017-0008|기계융합산업표준과|김민우|
5103|KS B ISO14405-1|제품의 형상 명세(GPS) — 치수 공차기입 — 제1부: 선 치수|2017-01-10|2017-0008|기계융합산업표준과|김민우|
5104|KS B ISO14405-2|제품의 형상 명세(GPS) — 치수 공차기입 — 제2부: 선 치수 이외의 치수|2017-01-10|2017-0008|기계융합산업표준과|김민우|
5105|KS B ISO17096|크레인 ― 안전 ― 하중 인양장치|2017-02-20|2017-0039|기계융합산업표준과|강민구|
5106|KS B 1105|SSRT법에 의한 고강도 볼트의 수소 취성 민감도 시험방법|2017-02-17|2017-0037|기계융합산업표준과|양동학|
5107|KS B 2060|플레인 베어링 ― 무윤활 포일 스러스트 베어링 ― 부하 용량, 베어링 토크, 마찰계수 및 수명의 평가|2019-12-30|2019-0544|기계융합산업표준과|김낙현|
5108|KS B ISO10816-7|기계적 진동 — 비회전부의 측정에 의한 기계진동의 평가 — 제7부: 산업용 회전동역학 펌프, 회전축에 대한 측정 포함|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5109|KS B ISO10816-8|기계적 진동 — 비회전부의 측정에 의한 기계진동의 평가 — 제8부: 왕복동 압축기 시스템|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5110|KS B ISO10816-21|기계적 진동 — 비회전부의 측정에 의한 기계진동의 평가 — 제21부: 기어박스를 갖는 수평축 풍력 터빈|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5111|KS B ISO16063-42|진동 및 충격 변환기의 교정 방법 — 제42부: 중력가속도를 사용한 지진계의 고정확도 교정|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5112|KS B ISO16063-43|진동 및 충격 변환기의 교정 방법 — 제43부: 모델 기반 매개변수 규명에 의한 가속도계 교정|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5113|KS B ISO18431-3|기계적 진동 및 충격 — 신호처리 — 제3부: 시간-주파수 분석 방법|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5114|KS B ISO18431-4|기계적 진동 및 충격 — 신호처리 — 제4부: 충격 응답 스펙트럼 해석|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5115|KS B ISO18437-1|기계적 진동 및 충격 — 점탄성 재료의 동적 기계물성 특성화 — 제1부: 원리와 지침|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5116|KS B ISO18437-5|기계적 진동 및 충격 — 점탄성 재료의 동적 기계물성 특성화 — 제5부: 측정과 유한요소해석 비교에 기초한 푸아송비|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5117|KS B ISO/TR10687|기계적 진동 — 전신 진동에 따른 앉은 자세의 설명 및 정의|2017-02-17|2017-0037|기계융합산업표준과|김민우|
5118|KS B ISO5753-1|구름 베어링 ㅡ 내부 틈새 ㅡ 제1부：레이디얼 베어링용 레이디얼 방향 내부 틈새|2021-08-30|2021-0294|기계융합산업표준과|김낙현|
5119|KS B ISO5753-2|구름 베어링 — 내부 틈새－제2부：4점 접촉 볼 베어링용 액시얼 방향 내부 틈새|2021-08-30|2021-0294|기계융합산업표준과|김낙현|
5120|KS _ B_NEW_2016_2043|비파괴검사 — 침투탐상검사 — 제1부: 일반 원리|2022-08-08|2022-0200|기계융합산업표준과|김낙현|
5121|KS B ISO18563-3|비파괴검사 ㅡ 초음파 위상배열 장비의 검증과 특성평가 ㅡ 제3부: 결합 시스템|2017-02-15|2017-0031|기계융합산업표준과|김낙현|
5122|KS B 6546|토공기계 — 굴삭기용 유압 펌프에 적용되는 비례 전자식 감압 밸브 — 성능 시험방법|2017-07-03|2017-0201|기계융합산업표준과|정현우|
5123|KS _ B_NEW_2016_2046|공작기계 시험방법 ─ 제10부: 수치제어 공작기계의 프로브 측정시스템의 측정 성능 결정|2022-07-22|2022-0177|기계융합산업표준과|정지훈|
5124|KS B ISO26303|공작기계 ― 금속 절삭 공작기계에 대한 단기 가공 공정 능력 평가|2018-06-25|2018-0173|기계융합산업표준과|정지훈|
5125|KS _ B_NEW_2016_2048|공작기계 ─ 허브 플랜지를 사용한 연삭숫돌 설치|2022-07-22|2022-0177|기계융합산업표준과|정지훈|
5126|KS _ B_NEW_2016_2049|공작기계 ─ 안전 ─ 고정식 연삭기|2022-07-22|2022-0177|기계융합산업표준과|정지훈|
5127|KS B 8913|건물용 내연 가스 엔진 열병합 발전 유닛 — 성능 시험방법|2019-12-04|2019-0432|기계융합산업표준과|정지훈|
5128|KS D 7145|고망가니즈강용 티그 용접봉 및 와이어|2019-11-22|2019-0386|기계융합산업표준과|양동학|
5129|KS B 7308|실내이동로봇의 통신 성능평가 방법 - 제1부: 무선랜 통신 환경|2018-04-16|2018-0089|기계융합산업표준과|강민구|
5130|KS B 2823|산업용 밸브 전동 액추에이터 — 일반 요구사항|2017-08-29|2017-0318|기계융합산업표준과|양동학|
5131|KS B 2824|밸브용 감속기 — 일반 요구사항|2017-08-29|2017-0318|기계융합산업표준과|양동학|
5132|KS B 7309|실내이동로봇의 통신 성능평가 방법 - 제2부 : 다중모드 통신 환경|2018-04-16|2018-0089|기계융합산업표준과|강민구|
5133|KS B 7310|실내 서비스 로봇의 조작 성능 시험방법|2018-04-16|2018-0089|기계융합산업표준과|강민구|
5134|KS B 7311|바퀴형 이동 로봇|2019-12-23|2019-0509|기계융합산업표준과|강민구|
5135|KS B 7312|실내 이동 로봇의 장애물 회피 시험 방법|2018-04-16|2018-0089|기계융합산업표준과|강민구|
5136|KS B 7313|산업용 협동로봇|2018-04-16|2018-0089|기계융합산업표준과|강민구|
5137|KS B KSBISO3547-5|플레인 베어링 — 랩드 부시 — 제5부: 바깥지름 확인|2018-12-26|2018-0536|기계융합산업표준과|김낙현|
5138|KS B ISO3547-6|플레인 베어링 — 랩드 부시 — 제6부: 안지름 확인|2018-12-26|2018-0536|기계융합산업표준과|김낙현|
5139|KS B ISO4378-4|플레인 베어링 — 용어, 정의, 분류 및 기호 — 제4부: 기본 기호|2018-12-26|2018-0536|기계융합산업표준과|김낙현|
5140|KS B KSBISO4378-5|플레인 베어링 — 용어, 정의, 분류 및 기호 – 제5부: 기호의 적용|2018-12-26|2018-0536|기계융합산업표준과|김낙현|
5141|KS B ISO22201-2|엘리베이터, 에스컬레이터 및 무빙워크 — 안전 관련 프로그램 적용 가능한 전자 시스템 — 제2부: 에스컬레이터 및 무빙워크(PESSRAE)|2017-12-20|2017-0607|기계융합산업표준과|정지훈|
5142|KS B 1500|강제 맞대기 용접식 관이음쇠의 기본 치수 및 허용차|2020-08-18|2020-0175|기계융합산업표준과|양동학|
5143|KS B ISO513|절삭날이 있는 금속 제거용 경질 절삭재의 분류와 적용 — 주요 그룹과 적용 그룹의 지정|2018-03-30|2018-0078|기계융합산업표준과|김민우|
5144|KS B ISO3366|코팅 연마재 — 연마 롤|2018-02-19|2018-0024|기계융합산업표준과|김민우|
5145|KS B ISO9138|연마 입도 — 샘플링 및 분리|2018-02-19|2018-0024|기계융합산업표준과|김민우|
5146|KS B ISO10360-8|제품의 형상 명세(GPS) — 좌표 측정 시스템(CMS)의 인수 시험과 재검증 시험 — 제8부: 광 거리 센서가 있는 좌표 측정기|2017-11-01|2017-0478|기계융합산업표준과|김민우|
5147|KS B ISO10360-10|제품의 형상 명세(GPS) — 좌표 측정 시스템(CMS)의 인수 시험과 재검증 시험 — 제10부: 점과 점의 거리 측정용 레이저 트래커|2017-11-01|2017-0478|기계융합산업표준과|김민우|
5148|KS B ISO10360-12|제품의 형상 명세(GPS) — 좌표 측정 시스템(CMS)의 인수 시험과 재검증 시험 — 제12부: 다관절 좌표 측정기(CMM)|2017-11-01|2017-0478|기계융합산업표준과|김민우|
5149|KS B ISO17450-3|제품의 형상 명세(GPS) — 일반 개념 — 제3부: 공차 형체|2017-11-01|2017-0478|기계융합산업표준과|김민우|
5150|KS B ISO25178-1|제품의 형상 명세(GPS) — 표면 텍스처: 면적(3차원) — 제1부: 표면 텍스처의 지시|2017-11-01|2017-0478|기계융합산업표준과|김민우|
5151|KS B ISO25178-2|제품의 형상 명세(GPS) — 표면 텍스처: 면적(3차원) — 제2부: 용어, 정의 및 표면 텍스처의 파라미터|2017-11-01|2017-0478|기계융합산업표준과|김민우|
5152|KS B ISO25178-3|제품의 형상 명세(GPS) — 표면 텍스처: 면적(3차원) — 제3부: 명세 연산자|2017-11-01|2017-0478|기계융합산업표준과|김민우|
5153|KS _ B_NEW_2017_2081|가스터빈 적용 ─ 발전 요구사항|2022-06-02|2022-0092|기계융합산업표준과|정지훈|
5154|KS B ISO11031|크레인 — 내진 설계 원칙|2017-12-20|2017-0607|기계융합산업표준과|강민구|
5155|KS B 6600|크레인 — 줄걸이 작업 — 일반 요구사항|2017-12-20|2017-0607|기계융합산업표준과|강민구|
5156|KS B ISO53|공업용 원통 기어 — 표준 기준 래크 치형|2018-09-10|2018-0323|기계융합산업표준과|양동학|
5157|KS B 6300|펌프의 분류|2017-12-20|2017-0607|기계융합산업표준과|이경희|
5158|KS _ B_NEW_2017_2086|임업용 자주식 기계 — 보호구조물 실험실 시험과 성능 요구조건 — 제2부: 선회플랫폼에 캡과 붐이 장착된 기계|2022-06-30|2022-0129|기계융합산업표준과|정현우|
5159|KS _ B_NEW_2017_2087|농림업용 기계 — 휴대형 손잡이식 동력예초기의 안전요건과 시험 — 제2부: 배부식 동력원을 이용하는 기계|2022-06-30|2022-0129|기계융합산업표준과|정현우|
5160|KS B 8904|목질계 바이오매스 난방기|2018-06-25|2018-0175|기계융합산업표준과|정지훈|
5161|KS B ISO19649|이동 로봇 — 용어|2019-05-21|2019-0086|기계융합산업표준과|강민구|
5162|KS B IEC62849|가정용 이동로봇의 성능평가방법|2019-05-21|2019-0086|기계융합산업표준과|강민구|
5163|KS B ISO19285|용접부의 비파괴검사 ㅡ 위상배열 초음파탐상검사(PAUT) ㅡ 허용 레벨|2018-02-01|2018-0015|기계융합산업표준과|김낙현|
5164|KS B ISO13373-3|기계의 상태 감시와 진단 — 진동 상태 감시 — 제3부:진동 진단을 위한 지침|2018-03-22|2018-0063|기계융합산업표준과|김민우|
5165|KS B ISO20283-4|기계적 진동 — 선박의 진동 측정 — 제4부:선박 추진 기계 진동의 측정과 평가|2018-03-22|2018-0063|기계융합산업표준과|김민우|
